//Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Solve,Enforce,Monitor,Switchable,Penalty,AngleLimit,Hvdc,CID
631 1470,631 NEWPORT 138 1470 NEWPRT_P8 138,631,1470,1,138,0,1e-04,11110,11110,1,1,,,,,,
6310 906871,6310 PUTN4B 138 906871 PUTN4B 138,6310,906871,1,138,0,1e-04,11110,11110,1,1,,,,,,
6312 6357,6312 PUTM2A 69 6357 CROSSPLA2A 69,6312,6357,1,69,0.1246,0.2951,66.6666666666667,66.6666666666667,1,1,,,,,,
6313 60336,6313 POTOSI_T4A 138 60336 WATTS4A 138,6313,60336,1,138,0.00279,0.008542,122.966666666667,122.966666666667,1,1,,,,,,
6313 60355,6313 POTOSI_T4A 138 60355 VINSON4A 138,6313,60355,1,138,0.01358,0.02079,119.111111111111,125.777777777778,1,1,,,,,,
6313 6773,6313 POTOSI_T4A 138 6773 PCNBYU4A 138,6313,6773,1,138,0.01678,0.02569,111,118.777777777778,1,1,,,,,,
6315 60337,6315 SHARPTAP4A 138 60337 SANDUSKY4A 138,6315,60337,1,138,2.6e-05,0.000162,188.566666666667,188.566666666667,1,1,,,,,,
6317 906871,6317 CISC4A 138 906871 PUTN4B 138,6317,906871,1,138,0.00857,0.04729,537.777777777778,541.111111111111,1,1,,,,,,
6319 6325,6319 OAKC4B 138 6325 CHAD4A 138,6319,6325,1,138,0.00316,0.01131,158.888888888889,167.777777777778,1,1,,,,,,
6319 6335,6319 OAKC4B 138 6335 OAKC4A 138,6319,6335,1,138,0,1e-04,11110,11110,1,1,,,,,,
6319 6351,6319 OAKC4B 138 6351 NICOLE4A 138,6319,6351,1,138,8e-04,0.00595,251.111111111111,316.666666666667,1,1,,,,,,
632 1548,632 JOHNSONSW 69 1548 MONTAGUE_P9 69,632,1548,1,69,0.018227,0.120134,218.888888888889,218.888888888889,1,1,,,,,,
632 636,632 JOHNSONSW 69 636 JOHNSON 69,632,636,1,69,0.083893,0.107335,21.1111111111111,36.6666666666667,1,1,,,,,,
6324 6325,6324 FT_CHADB4A 138 6325 CHAD4A 138,6324,6325,1,138,0,1e-04,90,97.7777777777778,1,1,,,,,,
6325 6340,6325 CHAD4A 138 6340 BALLINGE4A 138,6325,6340,1,138,0.03302,0.1149,150,150,1,1,,,,,,
6326 6327,6326 ROBT2A 69 6327 CEDARGAP2A 69,6326,6327,1,69,0.002757,0.014697,86.6666666666667,95.5555555555556,1,1,,,,,,
6326 6328,6326 ROBT2A 69 6328 TUSCOLA2A 69,6326,6328,1,69,0.018998,0.101291,125.555555555556,158.888888888889,1,1,,,,,,
6327 6636,6327 CEDARGAP2A 69 6636 SOUTHABI2B 69,6327,6636,1,69,0.010046,0.053928,91.1111111111111,100,1,1,,,,,,
6328 6331,6328 TUSCOLA2A 69 6331 CLIM2A 69,6328,6331,1,69,0.11174,0.17106,42.2222222222222,42.2222222222222,1,1,,,,,,
6329 6345,6329 GOULDBSK2A 69 6345 GLDBSKR2 69,6329,6345,1,69,0.133176,0.255203,38.5111111111111,38.5111111111111,1,1,,,,,,
6330 60332,6330 HAPVAL2 69 60332 STMBOAT2A 69,6330,60332,1,69,0.125965,0.241396,38.5111111111111,38.5111111111111,1,1,,,,,,
6331 60332,6331 CLIM2A 69 60332 STMBOAT2A 69,6331,60332,1,69,0.00295,0.00451,27.7777777777778,27.7777777777778,1,1,,,,,,
6333 60332,6333 WINT2A 69 60332 STMBOAT2A 69,6333,60332,1,69,0.11897,0.18212,27.7777777777778,27.7777777777778,1,1,,,,,,
6333 6334,6333 WINT2A 69 6334 HATC2A 69,6333,6334,1,69,0.030308,0.162507,125.555555555556,158.888888888889,1,1,,,,,,
6334 6338,6334 HATC2A 69 6338 BALLINGE2A 69,6334,6338,1,69,0.015023,0.080547,103.333333333333,133.333333333333,1,1,,,,,,
6335 6425,6335 OAKC4A 138 6425 CEDRHILL4A 138,6335,6425,1,138,0.07872,0.12069,93.3333333333333,126.666666666667,1,1,,,,,,
6337 6341,6337 HUMBLEBA2A 69 6341 BALEXTP2 69,6337,6341,1,69,0.15317,0.12017,30,30,1,1,,,,,,
6338 6341,6338 BALLINGE2A 69 6341 BALEXTP2 69,6338,6341,1,69,0.15179,0.12167,30,30,1,1,,,,,,
6338 6369,6338 BALLINGE2A 69 6369 PTRK2A 69,6338,6369,1,69,0.10591,0.27479,33.3333333333333,33.3333333333333,1,1,,,,,,
6338 6411,6338 BALLINGE2A 69 6411 ROWE2A 69,6338,6411,1,69,0.17368,0.1669,33.3333333333333,33.3333333333333,1,1,,,,,,
634 635,634 AUDUBONSW 138 635 AUDUBON 138,634,635,1,138,0.011846,0.038573,154.444444444444,158.888888888889,1,1,,,,,,
634 686,634 AUDUBONSW 138 686 GRASLNDS 138,634,686,1,138,0.002426,0.015992,438.888888888889,438.888888888889,1,1,,,,,,
6340 60399,6340 BALLINGE4A 138 60399 WEISS4A 138,6340,60399,1,138,0.021755,0.077687,167.777777777778,167.777777777778,1,1,,,,,,
6340 6338,6340 BALLINGE4A 138 6338 BALLINGE2A 69,6340,6338,1,138,0.00438,0.12086,69.4444444444445,76.3888888888889,1,1,,,,,,
6340 6360,6340 BALLINGE4A 138 6360 COLE_IVI4A 138,6340,6360,1,138,0.01223,0.04368,177.777777777778,197.777777777778,1,1,,,,,,
6341 6342,6341 BALEXTP2 69 6342 NOVC2A 69,6341,6342,1,69,0.22543,0.17687,30,30,1,1,,,,,,
6342 6343,6342 NOVC2A 69 6343 TALPATL2 69,6342,6343,1,69,0.06884,0.0602,30,30,1,1,,,,,,
6342 6349,6342 NOVC2A 69 6349 NOVICE2A 69,6342,6349,1,69,0.134995,0.252399,38.5111111111111,38.5111111111111,1,1,,,,,,
6343 6344,6343 TALPATL2 69 6344 VALE2A 69,6343,6344,1,69,0.15458,0.12499,30,30,1,1,,,,,,
6344 6345,6344 VALE2A 69 6345 GLDBSKR2 69,6344,6345,1,69,0.08929,0.06818,30,30,1,1,,,,,,
6345 6346,6345 GLDBSKR2 69 6346 COLJ2A 69,6345,6346,1,69,0.06895,0.05265,30,30,1,1,,,,,,
6346 6353,6346 COLJ2A 69 6353 SANA2A 69,6346,6353,1,69,0.13945,0.10649,30,30,1,1,,,,,,
6347 6348,6347 COLETAP4 138 6348 COLEMAN4 138,6347,6348,1,138,0.0034,0.01217,177.777777777778,197.777777777778,1,1,,,,,,
6347 6355,6347 COLETAP4 138 6355 SANA4A 138,6347,6355,1,138,0.0062,0.02218,177.777777777778,197.777777777778,1,1,,,,,,
6347 6360,6347 COLETAP4 138 6360 COLE_IVI4A 138,6347,6360,1,138,0.02535,0.09077,167.777777777778,188.888888888889,1,1,,,,,,
6350 6356,6350 DRESSY2A 69 6356 DRSY2A 69,6350,6356,1,69,0.0301,0.056278,38.5111111111111,38.5111111111111,1,1,,,,,,
6351 181052,6351 NICOLE4A 138 181052 TTWEC_1_8 138,6351,181052,1,138,0.006704,0.05495,318.888888888889,318.888888888889,1,1,,,,,,
6351 60417,6351 NICOLE4A 138 60417 TENNYSON4A 138,6351,60417,1,138,0.026924,0.087496,150,150,1,1,,,,,,
6351 66217,6351 NICOLE4A 138 66217 BLF_CRK4C 138,6351,66217,1,138,0.0067,0.04969,964.444444444444,964.444444444444,1,1,,,,,,
6352 6353,6352 SANA_TAP2A 69 6353 SANA2A 69,6352,6353,1,69,0.00359,0.01953,81.1111111111111,81.1111111111111,1,1,,,,,,
6352 6356,6352 SANA_TAP2A 69 6356 DRSY2A 69,6352,6356,1,69,0.1998,0.42478,33.3333333333333,33.3333333333333,1,1,,,,,,
6352 6408,6352 SANA_TAP2A 69 6408 FIREROCK2A 69,6352,6408,1,69,0.000204,0.001182,144.444444444444,144.444444444444,1,1,,,,,,
6353 6355,6353 SANA2A 69 6355 SANA4A 138,6353,6355,1,138,0.0078,0.14646,55.5555555555556,61.1111111111111,1,1,,,,,,
6355 6390,6355 SANA4A 138 6390 FIREROCK4A 138,6355,6390,1,138,0.000816,0.004704,263.333333333333,263.333333333333,1,1,,,,,,
6356 6357,6356 DRSY2A 69 6357 CROSSPLA2A 69,6356,6357,1,69,0.00877,0.02076,66.6666666666667,66.6666666666667,1,1,,,,,,
6357 6358,6357 CROSSPLA2A 69 6358 RIST2A 69,6357,6358,1,69,0.08382,0.1965,67.7777777777778,67.7777777777778,1,1,,,,,,
6360 6361,6360 COLE_IVI4A 138 6361 IVEYINTK4A 138,6360,6361,1,138,0.01153,0.02806,141.111111111111,148.888888888889,1,1,,,,,,
6360 6362,6360 COLE_IVI4A 138 6362 IVEYBSTR4A 138,6360,6362,1,138,0.021,0.0511,141.111111111111,148.888888888889,1,1,,,,,,
6363 6364,6363 YELWJCKT2A 69 6364 YELWJCKT4A 138,6363,6364,1,138,0.00272,0.0944,200,220,1,1,,,,,,
6363 6368,6363 YELWJCKT2A 69 6368 HEXT2A 69,6363,6368,1,69,0.3083,0.30008,33.3333333333333,33.3333333333333,1,1,,,,,,
6363 6372,6363 YELWJCKT2A 69 6372 EDEN2A 69,6363,6372,1,69,0.12966,0.30657,66.6666666666667,66.6666666666667,1,1,,,,,,
6363 6401,6363 YELWJCKT2A 69 6401 MENPHTP2 69,6363,6401,1,69,0.11349,0.27992,67.7777777777778,67.7777777777778,1,1,,,,,,
6364 6365,6364 YELWJCKT4A 138 6365 YELWJCKT4B 138,6364,6365,1,138,1.8648696438044e-05,0.000685213854889094,11310.8888888889,11356.6666666667,1,1,,,,,,
6364 76390,6364 YELWJCKT4A 138 76390 L_FORTMA8_1N 138,6364,76390,1,138,0.04308,0.155718,178.777777777778,178.777777777778,1,1,,,,,,
6365 60423,6365 YELWJCKT4B 138 60423 TREADWEL4A 138,6365,60423,1,138,0.023139,0.083716,207.777777777778,207.777777777778,1,1,,,,,,
6365 6480,6365 YELWJCKT4B 138 6480 SAPOWER4B 138,6365,6480,1,138,0.06241,0.22438,198.888888888889,198.888888888889,1,1,,,,,,
6368 6396,6368 HEXT2A 69 6396 MASW2A 69,6368,6396,1,69,0.16825,0.15692,33.3333333333333,33.3333333333333,1,1,,,,,,
6369 6370,6369 PTRK2A 69 6370 EOLATP2A 69,6369,6370,1,69,0.02364,0.06144,33.3333333333333,33.3333333333333,1,1,,,,,,
6370 6371,6370 EOLATP2A 69 6371 EOLA2A 69,6370,6371,1,69,0.25842,0.20526,30,30,1,1,,,,,,
6370 906926,6370 EOLATP2A 69 906926 CRM1TP2A 69,6370,906926,1,69,0.0219,0.05691,33.3333333333333,33.3333333333333,1,1,,,,,,
6372 6376,6372 EDEN2A 69 6376 CRM1TP2A 69,6372,6376,1,69,0.09028,0.23467,33.3333333333333,33.3333333333333,1,1,,,,,,
6372 6384,6372 EDEN2A 69 6384 MCLC2A 69,6372,6384,1,69,0.02757,0.06548,66.6666666666667,66.6666666666667,1,1,,,,,,
6376 6377,6376 CRM1TP2A 69 6377 CRMWD12A 69,6376,6377,1,69,0.15063,0.20903,42.2222222222222,42.2222222222222,1,1,,,,,,
6376 906926,6376 CRM1TP2A 69 906926 CRM1TP2A 69,6376,906926,1,69,0,1e-04,11110,11110,1,1,,,,,,
6378 6379,6378 SOUTHBRA2A 69 6379 BRDS2A 69,6378,6379,1,69,0.00715,0.01701,66.6666666666667,66.6666666666667,1,1,,,,,,
6379 6381,6379 BRDS2A 69 6381 BRADYRE2 69,6379,6381,1,69,0.00335,0.00797,66.6666666666667,66.6666666666667,1,1,,,,,,
6379 6406,6379 BRDS2A 69 6406 KATEMCY2A 69,6379,6406,1,69,0.07244,0.17275,66.6666666666667,66.6666666666667,1,1,,,,,,
6380 6384,6380 MELV2A 69 6384 MCLC2A 69,6380,6384,1,69,0.06956,0.16522,66.6666666666667,66.6666666666667,1,1,,,,,,
6381 76400,6381 BRADYRE2 69 76400 L_DUTTON9_1Y 69,6381,76400,1,69,0.0033,0.008,65.5555555555556,65.5555555555556,1,1,,,,,,
6384 6385,6384 MCLC2A 69 6385 EDENREA2 69,6384,6385,1,69,0.00479,0.00656,42.2222222222222,42.2222222222222,1,1,,,,,,
6386 6406,6386 CSANSAB2 69 6406 KATEMCY2A 69,6386,6406,1,69,0.00045,0.00107,66.6666666666667,66.6666666666667,1,1,,,,,,
6387 6392,6387 FREDPHIL2A 69 6392 FRPHILLT2A 69,6387,6392,1,69,0.12525,0.13248,33.3333333333333,33.3333333333333,1,1,,,,,,
6390 6359,6390 FIREROCK4A 138 6359 FIREROCK4B 138,6390,6359,1,138,0.00107,0.03325,200.888888888889,246.666666666667,1,1,,,,,,
6392 6393,6392 FRPHILLT2A 69 6393 MASN2A 69,6392,6393,1,69,0.495679,0.524581,33.3333333333333,33.3333333333333,1,1,,,,,,
6392 907566,6392 FRPHILLT2A 69 907566 L_GILLES9_1Y 69,6392,907566,1,69,0.17488,0.18497,33.3333333333333,33.3333333333333,1,1,,,,,,
6393 6394,6393 MASN2A 69 6394 PHMA2A 69,6393,6394,1,69,0.00167,0.00398,66.6666666666667,66.6666666666667,1,1,,,,,,
6393 6406,6393 MASN2A 69 6406 KATEMCY2A 69,6393,6406,1,69,0.10748,0.25597,66.6666666666667,66.6666666666667,1,1,,,,,,
6393 76388,6393 MASN2A 69 76388 L_FORTMA9_1N 69,6393,76388,1,69,0.00069,0.00234,53.3333333333333,60,1,1,,,,,,
6394 6396,6394 PHMA2A 69 6396 MASW2A 69,6394,6396,1,69,0.06449,0.15336,66.6666666666667,66.6666666666667,1,1,,,,,,
6394 6407,6394 PHMA2A 69 6407 PUNCHER2A 69,6394,6407,1,69,0.441385,0.243143,23.3333333333333,23.3333333333333,1,1,,,,,,
6395 6407,6395 MASONPHI2A 69 6407 PUNCHER2A 69,6395,6407,1,69,0.044398,0.024444,23.3333333333333,23.3333333333333,1,1,,,,,,
6396 6397,6396 MASW2A 69 6397 STRETER2 69,6396,6397,1,69,0.02838,0.06623,67.7777777777778,67.7777777777778,1,1,,,,,,
6397 6398,6397 STRETER2 69 6398 SHLO2A 69,6397,6398,1,69,0.09248,0.215871,67.7777777777778,67.7777777777778,1,1,,,,,,
6398 6403,6398 SHLO2A 69 6403 SHELLON2A 69,6398,6403,1,69,0.01914,0.02633,42.2222222222222,42.2222222222222,1,1,,,,,,
6398 6774,6398 SHLO2A 69 6774 SEGOVTP2A 69,6398,6774,1,69,0.07368,0.17198,67.7777777777778,67.7777777777778,1,1,,,,,,
6399 60091,6399 KMJC2A 69 60091 KMJCR 69,6399,60091,1,69,1e-05,1e-04,34.4444444444444,34.4444444444444,1,1,,,,,,
64 3683,64 MILANO 138 3683 MINERVA1_8 138,64,3683,1,138,0.00454,0.02642,257.777777777778,257.777777777778,1,1,,,,,,
640 902658,640 ROANOKE 138 902658 ELIZCRK1_8 138,640,902658,1,138,0.001049,0.008797,362.222222222222,362.222222222222,1,1,,,,,,
6400 60091,6400 JUNCTION2A 69 60091 KMJCR 69,6400,60091,1,69,0.01099,0.02565,67.7777777777778,67.7777777777778,1,1,,,,,,
6400 6401,6400 JUNCTION2A 69 6401 MENPHTP2 69,6400,6401,1,69,0.08936,0.21025,67.7777777777778,67.7777777777778,1,1,,,,,,
6401 6516,6401 MENPHTP2 69 6516 HORNET2A 69,6401,6516,1,69,0.071008,0.038068,22.2222222222222,22.2222222222222,1,1,,,,,,
6408 902071,6408 FIREROCK2A 69 902071 BANGS_9 69,6408,902071,1,69,0.048716,0.178236,68.8888888888889,68.8888888888889,1,1,,,,,,
6409 6412,6409 VRBS2A 69 6412 HARI2A 69,6409,6412,1,69,0.15432,0.14829,33.3333333333333,33.3333333333333,1,1,,,,,,
6409 6413,6409 VRBS2A 69 6413 VERIBEST 69,6409,6413,1,69,0.101524,0.194548,38.5111111111111,38.5111111111111,1,1,,,,,,
6409 6450,6409 VRBS2A 69 6450 CONCHO2A 69,6409,6450,1,69,0.05898,0.05667,33.3333333333333,33.3333333333333,1,1,,,,,,
6410 6411,6410 MILES2A 69 6411 ROWE2A 69,6410,6411,1,69,0.15343,0.14743,33.3333333333333,33.3333333333333,1,1,,,,,,
6410 6412,6410 MILES2A 69 6412 HARI2A 69,6410,6412,1,69,0.10719,0.103,33.3333333333333,33.3333333333333,1,1,,,,,,
6410 6418,6410 MILES2A 69 6418 ATBR2A 69,6410,6418,1,69,0.20945,0.281819,42.2222222222222,42.2222222222222,1,1,,,,,,
6414 6418,6414 BRONTE2A 69 6418 ATBR2A 69,6414,6418,1,69,0.09042,0.08669,33.3333333333333,33.3333333333333,1,1,,,,,,
6414 6419,6414 BRONTE2A 69 6419 AMBR2A 69,6414,6419,1,69,0.03887,0.09206,66.6666666666667,66.6666666666667,1,1,,,,,,
6416 6437,6416 SAGT2A 69 6437 CARLBDTP2A 69,6416,6437,1,69,0.06849,0.06462,33.3333333333333,33.3333333333333,1,1,,,,,,
6416 6460,6416 SAGT2A 69 6460 CRM42A 69,6416,6460,1,69,0.11368,0.172469,43.3333333333333,43.3333333333333,1,1,,,,,,
6416 6468,6416 SAGT2A 69 6468 SACH2A 69,6416,6468,1,69,0.125705,0.190719,43.3333333333333,43.3333333333333,1,1,,,,,,
6417 6436,6417 STERLING 69 6436 STCO2A 69,6417,6436,1,69,0.08921,0.170951,38.5111111111111,38.5111111111111,1,1,,,,,,
6419 6420,6419 AMBR2A 69 6420 ROBL2A 69,6419,6420,1,69,0.03823,0.09054,66.6666666666667,66.6666666666667,1,1,,,,,,
6420 6421,6420 ROBL2A 69 6421 ESPENCT2 69,6420,6421,1,69,0.07058,0.1674,66.6666666666667,66.6666666666667,1,1,,,,,,
6421 6422,6421 ESPENCT2 69 6422 EDIT2A 69,6421,6422,1,69,0.00032,0.00076,66.6666666666667,66.6666666666667,1,1,,,,,,
6421 6426,6421 ESPENCT2 69 6426 SPENCE2A 69,6421,6426,1,69,0.04089,0.03208,30,30,1,1,,,,,,
6422 6423,6422 EDIT2A 69 6423 CEDRHILL2A 69,6422,6423,1,69,0.08366,0.19819,66.6666666666667,66.6666666666667,1,1,,,,,,
6423 6425,6423 CEDRHILL2A 69 6425 CEDRHILL4A 138,6423,6425,1,138,0.00325,0.10415,100,110,1,1,,,,,,
6423 6430,6423 CEDRHILL2A 69 6430 SILV2A 69,6423,6430,1,69,0.03033,0.071999,69.1666666666667,69.1666666666667,1,1,,,,,,
6423 6431,6423 CEDRHILL2A 69 6431 SILVRTP2 69,6423,6431,1,69,0.00219,0.005194,69.1666666666667,69.1666666666667,1,1,,,,,,
6427 6428,6427 SILVER 69 6428 SILR2A 69,6427,6428,1,69,0.01277,0.024471,38.5111111111111,38.5111111111111,1,1,,,,,,
6428 6431,6428 SILR2A 69 6431 SILVRTP2 69,6428,6431,1,69,0.10944,0.09276,30,30,1,1,,,,,,
6428 906992,6428 SILR2A 69 906992 SILV2A 69,6428,906992,1,69,0.00066,0.00055,34.4444444444444,45.5555555555556,1,1,,,,,,
6429 6433,6429 SPADERAN2A 69 6433 SPRH2A 69,6429,6433,1,69,0.09541,0.09155,33.3333333333333,33.3333333333333,1,1,,,,,,
6430 906992,6430 SILV2A 69 906992 SILV2A 69,6430,906992,1,69,0,1e-04,11110,11110,1,1,,,,,,
6431 6432,6431 SILVRTP2 69 6432 EXPE2A 69,6431,6432,1,69,0.01064,0.02519,66.6666666666667,66.6666666666667,1,1,,,,,,
6432 6433,6432 EXPE2A 69 6433 SPRH2A 69,6432,6433,1,69,0.02398,0.0568,66.6666666666667,66.6666666666667,1,1,,,,,,
6433 6434,6433 SPRH2A 69 6434 PANA2A 69,6433,6434,1,69,0.00935,0.02214,66.6666666666667,66.6666666666667,1,1,,,,,,
6434 6484,6434 PANA2A 69 6484 ANGORA2A 69,6434,6484,1,69,0.03951,0.093661,66.6666666666667,66.6666666666667,1,1,,,,,,
6435 6436,6435 STER2A 69 6436 STCO2A 69,6435,6436,1,69,0.01805,0.02738,42.2222222222222,42.2222222222222,1,1,,,,,,
6435 6445,6435 STER2A 69 6445 CRMW5TP2A 69,6435,6445,1,69,0.01817,0.02756,42.2222222222222,42.2222222222222,1,1,,,,,,
6435 6484,6435 STER2A 69 6484 ANGORA2A 69,6435,6484,1,69,0.049305,0.116884,66.6666666666667,66.6666666666667,1,1,,,,,,
6436 11352,6436 STCO2A 69 11352 KINNEBREW_9 69,6436,11352,1,69,0.131832,0.204581,47.7777777777778,47.7777777777778,1,1,,,,,,
6437 907000,6437 CARLBDTP2A 69 907000 CARLBDTP2A 69,6437,907000,1,69,0,1e-04,11110,11110,1,1,,,,,,
6438 907000,6438 CARLSBAD2A 69 907000 CARLBDTP2A 69,6438,907000,1,69,0.00179,0.00169,33.3333333333333,33.3333333333333,1,1,,,,,,
6439 6445,6439 AMCO2A 69 6445 CRMW5TP2A 69,6439,6445,1,69,0.18389,0.27904,42.2222222222222,42.2222222222222,1,1,,,,,,
6439 6460,6439 AMCO2A 69 6460 CRM42A 69,6439,6460,1,69,0.06448,0.09783,42.2222222222222,42.2222222222222,1,1,,,,,,
6441 60417,6441 ORNT4A 138 60417 TENNYSON4A 138,6441,60417,1,138,0.006543,0.019797,150,150,1,1,,,,,,
6441 6442,6441 ORNT4A 138 6442 REDCREEK4A 138,6441,6442,1,138,0.014641,0.04384,150,150,1,1,,,,,,
6442 60399,6442 REDCREEK4A 138 60399 WEISS4A 138,6442,60399,1,138,0.015447,0.054623,167.777777777778,167.777777777778,1,1,,,,,,
6442 6294,6442 REDCREEK4A 138 6294 SRC1DUM 1,6442,6294,1,138,0.00036,0.08236,313.333333333333,358.888888888889,1,1,,,,,,
6442 6447,6442 REDCREEK4A 138 6447 PAULANN4A 138,6442,6447,1,138,0.00439,0.0249,232.222222222222,232.222222222222,1,1,,,,,,
6442 6449,6442 REDCREEK4A 138 6449 COKESTRE4A 138,6442,6449,1,138,0.00551,0.03101,232.222222222222,232.222222222222,1,1,,,,,,
6442 6473,6442 REDCREEK4A 138 6473 BENFICKL4A 138,6442,6473,1,138,0.01726,0.06141,167.777777777778,167.777777777778,1,1,,,,,,
6442 6768,6442 REDCREEK4A 138 6768 SRC2DUM 1,6442,6768,1,138,0.00015002,-0.00313,500,500,1,1,,,,,,
6444 60040,6444 REDCREEK7A 345 60040 BLF_CRK7A 345,6444,60040,1,345,0.00275,0.02514,1062.22222222222,1168.88888888889,1,1,,,,,,
6444 6294,6444 REDCREEK7A 345 6294 SRC1DUM 1,6444,6294,1,345,0.00036,-0.03617,313.333333333333,358.888888888889,1,1,,,,,,
6444 6768,6444 REDCREEK7A 345 6768 SRC2DUM 1,6444,6768,1,345,0.00016,0.02636,500,500,1,1,,,,,,
6444 76006,6444 REDCREEK7A 345 76006 L_BOWWOO5_1Y 345,6444,76006,1,345,0.001501,0.02382,2026.66666666667,2060,1,1,,,,,,
6444 76009,6444 REDCREEK7A 345 76009 L_TWINBU5_1Y 345,6444,76009,1,345,0.000547,0.008665,1947.77777777778,1982.22222222222,1,1,,,,,,
6445 6446,6445 CRMW5TP2A 69 6446 CRMWD52A 69,6445,6446,1,69,0.18205,0.25266,42.2222222222222,42.2222222222222,1,1,,,,,,
6447 6464,6447 PAULANN4A 138 6464 SANORTH4A 138,6447,6464,1,138,0.00223,0.01261,182.222222222222,200,1,1,,,,,,
6448 61010,6448 HIGHLAND4A 138 61010 RUSTHILL4A 138,6448,61010,1,138,6e-05,0.00064,364.444444444445,400,1,1,,,,,,
6448 6453,6448 HIGHLAND4A 138 6453 SAST4A 138,6448,6453,1,138,0.00276,0.01017,167.777777777778,167.777777777778,1,1,,,,,,
6449 61010,6449 COKESTRE4A 138 61010 RUSTHILL4A 138,6449,61010,1,138,0.000243,0.001417,232.222222222222,232.222222222222,1,1,,,,,,
645 33645,645 LEWISVLSW8_1 138 33645 LEWISVLSW8_2 138,645,33645,1,138,0,1e-04,11110,11110,1,1,,,,,,
645 907012,645 LEWISVLSW8_1 138 907012 LEWISVLSW8_1 138,645,907012,1,138,0,1e-04,11110,11110,1,1,,,,,,
6450 61011,6450 CONCHO2A 69 61011 RUSTHILL2A 69,6450,61011,1,69,0.000252,0.002516,203.333333333333,310,1,1,,,,,,
6450 6457,6450 CONCHO2A 69 6457 SAEM2A 69,6450,6457,1,69,0.00532,0.01437,74.4444444444445,74.4444444444445,1,1,,,,,,
6450 6468,6450 CONCHO2A 69 6468 SACH2A 69,6450,6468,1,69,0.07052,0.10353,42.2222222222222,42.2222222222222,1,1,,,,,,
6450 6477,6450 CONCHO2A 69 6477 SAMATHIS2A 69,6450,6477,1,69,0.12264,0.1721,59.2222222222222,59.2222222222222,1,1,,,,,,
6450 6527,6450 CONCHO2A 69 6527 SANW2A 69,6450,6527,1,69,0.118088,0.113935,33.3333333333333,33.3333333333333,1,1,,,,,,
6452 61010,6452 CONCHO4A 138 61010 RUSTHILL4A 138,6452,61010,1,138,1.5e-05,0.000151,407.777777777778,620,1,1,,,,,,
6453 6454,6453 SAST4A 138 6454 SASOUTH4A 138,6453,6454,1,138,0.003,0.00447,85.5555555555556,85.5555555555556,1,1,,,,,,
6453 6480,6453 SAST4A 138 6480 SAPOWER4B 138,6453,6480,1,138,0.00424,0.01512,167.777777777778,167.777777777778,1,1,,,,,,
6455 6478,6455 SASOUTH2A 69 6478 SAPOWER2A 69,6455,6478,1,69,0.014132,0.046906,80,80,1,1,,,,,,
6456 907033,6456 JACKSONS2A 69 907033 SAWA2A 69,6456,907033,1,69,0.00597,0.01943,83.3333333333333,83.3333333333333,1,1,,,,,,
6457 6462,6457 SAEM2A 69 6462 SANORTH2A 69,6457,6462,1,69,0.0136,0.03675,74.4444444444445,74.4444444444445,1,1,,,,,,
6458 60399,6458 CRM24A 138 60399 WEISS4A 138,6458,60399,1,138,0,1e-04,167.777777777778,167.777777777778,1,1,,,,,,
6459 60380,6459 CRM32A 69 60380 CINNAMON2A 69,6459,60380,1,69,0.006431,0.015302,66.6666666666667,66.6666666666667,1,1,,,,,,
6459 6465,6459 CRM32A 69 6465 SAGC2A 69,6459,6465,1,69,0.03704,0.08807,66.6666666666667,66.6666666666667,1,1,,,,,,
646 1849,646 LEWISVLSW5_1 345 1849 ROANOKE2T5 345,646,1849,1,345,0.00053,0.00844,1914.44444444444,1914.44444444444,1,1,,,,,,
646 2361,646 LEWISVLSW5_1 345 2361 CRLTN_NW1_5 345,646,2361,1,345,0.00023,0.00353,1914.44444444444,1914.44444444444,1,1,,,,,,
646 907012,646 LEWISVLSW5_1 345 907012 LEWISVLSW8_1 138,646,907012,1,345,0.00018,0.0206,777.777777777778,777.777777777778,1,1,,,,,,
6460 6461,6460 CRM42A 69 6461 CRMWD42A 69,6460,6461,1,69,0.03755,0.0521,42.2222222222222,42.2222222222222,1,1,,,,,,
6462 60380,6462 SANORTH2A 69 60380 CINNAMON2A 69,6462,60380,1,69,0.04244,0.100993,66.6666666666667,66.6666666666667,1,1,,,,,,
6462 6464,6462 SANORTH2A 69 6464 SANORTH4A 138,6462,6464,1,138,0.00571,0.12253,77.7777777777778,85.5555555555556,1,1,,,,,,
6462 6466,6462 SANORTH2A 69 6466 SAWT2A 69,6462,6466,1,69,0.01513,0.0483,83.3333333333333,83.3333333333333,1,1,,,,,,
6464 6482,6464 SANORTH4A 138 6482 LAKEDRIV4A 138,6464,6482,1,138,0.001424,0.007828,182.222222222222,200,1,1,,,,,,
6465 907000,6465 SAGC2A 69 907000 CARLBDTP2A 69,6465,907000,1,69,0.00717,0.00677,33.3333333333333,33.3333333333333,1,1,,,,,,
6466 6467,6466 SAWT2A 69 6467 SAWA2A 69,6466,6467,1,69,0.0067,0.0218,83.3333333333333,83.3333333333333,1,1,,,,,,
6466 6468,6466 SAWT2A 69 6468 SACH2A 69,6466,6468,1,69,0.01518,0.04845,83.3333333333333,83.3333333333333,1,1,,,,,,
