//scn,inj,int,LMP,BalancePrice,FlowPrice,LossPrice,LossFactor,LfUpdate,LfError
ScnDA,170193_N3,9,32.854,63.386,-30.532,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,10,33.262,5.869,27.392,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,11,33.553,4.366,29.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,12,33.288,4.705,28.583,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,13,33.263,4.163,29.100,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,14,33.381,4.020,29.361,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,15,33.455,3.297,30.158,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,16,33.476,2.139,31.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,17,33.545,3.323,30.222,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,18,33.910,8.302,25.608,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,19,33.359,17.298,16.060,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,20,33.435,28.831,4.604,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,21,33.465,28.648,4.817,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,22,33.209,29.161,4.049,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,23,33.088,15.936,17.152,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170193_N3,24,32.796,15.834,16.962,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,1,30.256,41.777,-11.522,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,2,30.837,47.236,-16.399,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,3,32.616,52.955,-20.339,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,4,32.909,53.798,-20.888,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,5,32.424,61.833,-29.409,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,6,32.750,64.236,-31.486,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,7,33.164,65.233,-32.070,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,8,33.237,65.369,-32.132,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,9,32.854,63.386,-30.532,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,10,33.262,5.869,27.392,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,11,33.553,4.366,29.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,12,33.288,4.705,28.583,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,13,33.263,4.163,29.100,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,14,33.381,4.020,29.361,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,15,33.455,3.297,30.158,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,16,33.476,2.139,31.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,17,33.545,3.323,30.222,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,18,33.910,8.302,25.608,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,19,33.359,17.298,16.060,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,20,33.435,28.831,4.604,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,21,33.465,28.648,4.817,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,22,33.209,29.161,4.049,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,23,33.088,15.936,17.152,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170194_N4,24,32.796,15.834,16.962,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,1,20.675,41.777,-21.102,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,2,23.468,47.236,-23.768,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,3,26.395,52.955,-26.560,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,4,26.823,53.798,-26.975,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,5,30.876,61.833,-30.956,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,6,32.094,64.236,-32.142,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,7,32.592,65.233,-32.641,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,8,32.659,65.369,-32.709,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,9,31.654,63.386,-31.732,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,10,5.609,5.869,-0.260,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,11,4.077,4.366,-0.289,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,12,2.710,4.705,-1.995,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,13,2.081,4.163,-2.082,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,14,1.940,4.020,-2.080,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,15,0.000,3.297,-3.297,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,16,0.000,2.139,-2.139,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,17,0.000,3.323,-3.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,18,3.768,8.302,-4.534,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,19,8.238,17.298,-9.061,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,20,14.152,28.831,-14.679,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,21,14.059,28.648,-14.589,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,22,14.333,29.161,-14.828,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,23,7.700,15.936,-8.236,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170200_S1,24,7.648,15.834,-8.186,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,1,30.276,41.777,-11.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,2,30.840,47.236,-16.397,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,3,32.616,52.955,-20.339,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,4,32.900,53.798,-20.897,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,5,32.438,61.833,-29.395,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,6,32.763,64.236,-31.473,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,7,33.177,65.233,-32.056,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,8,33.250,65.369,-32.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,9,32.862,63.386,-30.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,10,33.239,5.869,27.370,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,11,33.536,4.366,29.170,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,12,33.276,4.705,28.571,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,13,33.238,4.163,29.075,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,14,33.354,4.020,29.334,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,15,33.409,3.297,30.111,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,16,33.440,2.139,31.301,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,17,33.509,3.323,30.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,18,33.869,8.302,25.567,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,19,33.367,17.298,16.069,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,20,33.423,28.831,4.592,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,21,33.449,28.648,4.801,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,22,33.187,29.161,4.026,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,23,33.030,15.936,17.094,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170201_C1,24,32.739,15.834,16.905,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,1,30.276,41.777,-11.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,2,30.840,47.236,-16.397,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,3,32.616,52.955,-20.339,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,4,32.900,53.798,-20.897,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,5,32.438,61.833,-29.395,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,6,32.763,64.236,-31.473,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,7,33.177,65.233,-32.056,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,8,33.250,65.369,-32.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,9,32.862,63.386,-30.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,10,33.239,5.869,27.370,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,11,33.536,4.366,29.170,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,12,33.276,4.705,28.571,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,13,33.238,4.163,29.075,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,14,33.354,4.020,29.334,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,15,33.409,3.297,30.111,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,16,33.440,2.139,31.301,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,17,33.509,3.323,30.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,18,33.869,8.302,25.567,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,19,33.367,17.298,16.069,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,20,33.423,28.831,4.592,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,21,33.449,28.648,4.801,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,22,33.187,29.161,4.026,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,23,33.030,15.936,17.094,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170202_C2,24,32.739,15.834,16.905,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,1,30.276,41.777,-11.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,2,30.840,47.236,-16.397,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,3,32.616,52.955,-20.339,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,4,32.900,53.798,-20.897,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,5,32.438,61.833,-29.395,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,6,32.763,64.236,-31.473,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,7,33.177,65.233,-32.056,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,8,33.250,65.369,-32.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,9,32.862,63.386,-30.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,10,33.239,5.869,27.370,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,11,33.536,4.366,29.170,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,12,33.276,4.705,28.571,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,13,33.238,4.163,29.075,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,14,33.354,4.020,29.334,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,15,33.409,3.297,30.111,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,16,33.440,2.139,31.301,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,17,33.509,3.323,30.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,18,33.869,8.302,25.567,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,19,33.367,17.298,16.069,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,20,33.423,28.831,4.592,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,21,33.449,28.648,4.801,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,22,33.187,29.161,4.026,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,23,33.030,15.936,17.094,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170203_C3,24,32.739,15.834,16.905,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,1,30.276,41.777,-11.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,2,30.840,47.236,-16.397,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,3,32.616,52.955,-20.339,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,4,32.900,53.798,-20.897,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,5,32.438,61.833,-29.395,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,6,32.763,64.236,-31.473,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,7,33.177,65.233,-32.056,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,8,33.250,65.369,-32.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,9,32.862,63.386,-30.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,10,33.239,5.869,27.370,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,11,33.536,4.366,29.170,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,12,33.276,4.705,28.571,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,13,33.238,4.163,29.075,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,14,33.354,4.020,29.334,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,15,33.409,3.297,30.111,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,16,33.440,2.139,31.301,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,17,33.509,3.323,30.187,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,18,33.869,8.302,25.567,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,19,33.367,17.298,16.069,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,20,33.423,28.831,4.592,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,21,33.449,28.648,4.801,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,22,33.187,29.161,4.026,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,23,33.030,15.936,17.094,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170204_C0,24,32.739,15.834,16.905,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,1,31.189,41.777,-10.589,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,2,31.718,47.236,-15.518,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,3,33.649,52.955,-19.306,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,4,33.996,53.798,-19.802,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,5,32.676,61.833,-29.157,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,6,32.843,64.236,-31.393,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,7,33.155,65.233,-32.079,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,8,33.228,65.369,-32.141,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,9,33.099,63.386,-30.287,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,10,36.506,5.869,30.637,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,11,37.171,4.366,32.805,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,12,37.554,4.705,32.849,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,13,37.524,4.163,33.362,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,14,37.694,4.020,33.674,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,15,37.920,3.297,34.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,16,37.886,2.139,35.748,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,17,37.892,3.323,34.570,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,18,38.573,8.302,30.271,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,19,36.750,17.298,19.452,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,20,36.339,28.831,7.509,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,21,36.426,28.648,7.778,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,22,36.140,29.161,6.979,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,23,37.271,15.936,21.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170211_N1,24,36.902,15.834,21.068,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,1,31.189,41.777,-10.589,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,2,31.718,47.236,-15.518,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,3,33.649,52.955,-19.306,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,4,33.996,53.798,-19.802,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,5,32.676,61.833,-29.157,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,6,32.843,64.236,-31.393,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,7,33.155,65.233,-32.079,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,8,33.228,65.369,-32.141,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,9,33.099,63.386,-30.287,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,10,36.506,5.869,30.637,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,11,37.171,4.366,32.805,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,12,37.554,4.705,32.849,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,13,37.524,4.163,33.362,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,14,37.694,4.020,33.674,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,15,37.920,3.297,34.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,16,37.886,2.139,35.748,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,17,37.892,3.323,34.570,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,18,38.573,8.302,30.271,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,19,36.750,17.298,19.452,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,20,36.339,28.831,7.509,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,21,36.426,28.648,7.778,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,22,36.140,29.161,6.979,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,23,37.271,15.936,21.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170212_N2,24,36.902,15.834,21.068,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,1,31.189,41.777,-10.589,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,2,31.718,47.236,-15.518,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,3,33.649,52.955,-19.306,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,4,33.996,53.798,-19.802,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,5,32.676,61.833,-29.157,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,6,32.843,64.236,-31.393,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,7,33.155,65.233,-32.079,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,8,33.228,65.369,-32.141,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,9,33.099,63.386,-30.287,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,10,36.506,5.869,30.637,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,11,37.171,4.366,32.805,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,12,37.554,4.705,32.849,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,13,37.524,4.163,33.362,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,14,37.694,4.020,33.674,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,15,37.920,3.297,34.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,16,37.886,2.139,35.748,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,17,37.892,3.323,34.570,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,18,38.573,8.302,30.271,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,19,36.750,17.298,19.452,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,20,36.339,28.831,7.509,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,21,36.426,28.648,7.778,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,22,36.140,29.161,6.979,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,23,37.271,15.936,21.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170213_N3,24,36.902,15.834,21.068,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,1,31.189,41.777,-10.589,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,2,31.718,47.236,-15.518,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,3,33.649,52.955,-19.306,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,4,33.996,53.798,-19.802,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,5,32.676,61.833,-29.157,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,6,32.843,64.236,-31.393,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,7,33.155,65.233,-32.079,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,8,33.228,65.369,-32.141,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,9,33.099,63.386,-30.287,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,170214_N4,10,36.506,5.869,30.637,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
